identifier,author,word1,word2,word3
doi:10.18739/A2CR5NB88,S. Benjamin B. Schupack,proglacial,lake,NA
doi:10.18739/A2CR5NB88,S. Benjamin B. Schupack,lake,linnévatnet,NA
doi:10.18739/A2CR5NB88,S. Benjamin B. Schupack,linnévatnet,spitsbergen,NA
doi:10.18739/A2CR5NB88,S. Benjamin B. Schupack,spitsbergen,svalbard,NA
doi:10.18739/A2CR5NB88,S. Benjamin B. Schupack,svalbard,2007,NA
doi:10.18739/A2CR5NB9R,Seth Campbell,ground,penetrating,NA
doi:10.18739/A2CR5NB9R,Seth Campbell,penetrating,radar,NA
doi:10.18739/A2CR5NB9R,Seth Campbell,radar,data,NA
doi:10.18739/A2CR5NB9R,Seth Campbell,data,from,NA
doi:10.18739/A2CR5NB9R,Seth Campbell,from,jarvis,NA
doi:10.18739/A2CR5NB9R,Seth Campbell,jarvis,glacier,NA
doi:10.18739/A2CR5NB9R,Seth Campbell,glacier,alaska,NA
doi:10.18739/A2CR5NB9R,Seth Campbell,alaska,2016,NA
doi:10.18739/A2CR5NC4S,Lee W. Cooper,nutrient,oxygen,NA
doi:10.18739/A2CR5NC4S,Lee W. Cooper,oxygen,18,NA
doi:10.18739/A2CR5NC4S,Lee W. Cooper,18,16,NA
doi:10.18739/A2CR5NC4S,Lee W. Cooper,16,ratio,NA
doi:10.18739/A2CR5NC4S,Lee W. Cooper,ratio,and,NA
doi:10.18739/A2CR5NC4S,Lee W. Cooper,and,chlorophyll,NA
doi:10.18739/A2CR5NC4S,Lee W. Cooper,chlorophyll,data,NA
doi:10.18739/A2CR5NC4S,Lee W. Cooper,data,measured,NA
doi:10.18739/A2CR5NC4S,Lee W. Cooper,measured,from,NA
doi:10.18739/A2CR5NC4S,Lee W. Cooper,from,water,NA
doi:10.18739/A2CR5NC4S,Lee W. Cooper,water,samples,NA
doi:10.18739/A2CR5NC4S,Lee W. Cooper,samples,collected,NA
doi:10.18739/A2CR5NC4S,Lee W. Cooper,collected,aboard,NA
doi:10.18739/A2CR5NC4S,Lee W. Cooper,aboard,the,NA
doi:10.18739/A2CR5NC4S,Lee W. Cooper,the,sir,NA
doi:10.18739/A2CR5NC4S,Lee W. Cooper,sir,wilfred,NA
doi:10.18739/A2CR5NC4S,Lee W. Cooper,wilfred,laurier,NA
doi:10.18739/A2CR5NC4S,Lee W. Cooper,laurier,bering,NA
doi:10.18739/A2CR5NC4S,Lee W. Cooper,bering,and,NA
doi:10.18739/A2CR5NC4S,Lee W. Cooper,and,chukchi,NA
doi:10.18739/A2CR5NC4S,Lee W. Cooper,chukchi,seas,NA
doi:10.18739/A2CR5NC4S,Lee W. Cooper,seas,2010,NA
doi:10.18739/A2CR5NC8Q,Michael Bergin,hourly,averages,NA
doi:10.18739/A2CR5NC8Q,Michael Bergin,averages,of,NA
doi:10.18739/A2CR5NC8Q,Michael Bergin,of,aerosol,NA
doi:10.18739/A2CR5NC8Q,Michael Bergin,aerosol,properties,NA
doi:10.18739/A2CR5NC8Q,Michael Bergin,properties,in,NA
doi:10.18739/A2CR5NC8Q,Michael Bergin,in,summit,NA
doi:10.18739/A2CR5NC8Q,Michael Bergin,summit,greenland,NA
doi:10.18739/A2CR5NC96,Dr. Matt Nolan,photogrammetric,scans,NA
doi:10.18739/A2CR5NC96,Dr. Matt Nolan,scans,of,NA
doi:10.18739/A2CR5NC96,Dr. Matt Nolan,of,aerial,NA
doi:10.18739/A2CR5NC96,Dr. Matt Nolan,aerial,photographs,NA
doi:10.18739/A2CR5NC96,Dr. Matt Nolan,photographs,of,NA
doi:10.18739/A2CR5NC96,Dr. Matt Nolan,of,north,NA
doi:10.18739/A2CR5NC96,Dr. Matt Nolan,north,american,NA
doi:10.18739/A2CR5NC96,Dr. Matt Nolan,american,glaciers,NA
doi:10.18739/A2CR5NC96,Dr. Matt Nolan,glaciers,1994,NA
doi:10.18739/A2CR5NC96,Dr. Matt Nolan,1994,roll,NA
doi:10.18739/A2CR5NC96,Dr. Matt Nolan,roll,6,NA
doi:10.18739/A2CR5NC96,Dr. Matt Nolan,6,thumbnails,NA
doi:10.18739/A2CR5ND09,Von P. Walden,radiosonde,temperature,NA
doi:10.18739/A2CR5ND09,Von P. Walden,temperature,and,NA
doi:10.18739/A2CR5ND09,Von P. Walden,and,humidity,NA
doi:10.18739/A2CR5ND09,Von P. Walden,humidity,profiles,NA
doi:10.18739/A2CR5ND09,Von P. Walden,profiles,taken,NA
doi:10.18739/A2CR5ND09,Von P. Walden,taken,at,NA
doi:10.18739/A2CR5ND09,Von P. Walden,at,summit,NA
doi:10.18739/A2CR5ND09,Von P. Walden,summit,station,NA
doi:10.18739/A2CR5ND09,Von P. Walden,station,greenland,NA
doi:10.18739/A2CR5ND09,Von P. Walden,greenland,arctic,NA
doi:10.18739/A2CR5ND09,Von P. Walden,arctic,observing,NA
doi:10.18739/A2CR5ND09,Von P. Walden,observing,network,NA
doi:10.18739/A2CR5ND09,Von P. Walden,network,program,NA
doi:10.18739/A2CR5ND1S,Richard Collins,understanding,the,NA
doi:10.18739/A2CR5ND1S,Richard Collins,the,wave,NA
doi:10.18739/A2CR5ND1S,Richard Collins,wave,driven,NA
doi:10.18739/A2CR5ND1S,Richard Collins,driven,circulation,NA
doi:10.18739/A2CR5ND1S,Richard Collins,circulation,and,NA
doi:10.18739/A2CR5ND1S,Richard Collins,and,variability,NA
doi:10.18739/A2CR5ND1S,Richard Collins,variability,of,NA
doi:10.18739/A2CR5ND1S,Richard Collins,of,the,NA
doi:10.18739/A2CR5ND1S,Richard Collins,the,polar,NA
doi:10.18739/A2CR5ND1S,Richard Collins,polar,atmosphere,NA
doi:10.18739/A2CR5ND1S,Richard Collins,atmosphere,through,NA
doi:10.18739/A2CR5ND1S,Richard Collins,through,coordinated,NA
doi:10.18739/A2CR5ND1S,Richard Collins,coordinated,observation,NA
doi:10.18739/A2CR5ND1S,Richard Collins,observation,analysis,NA
doi:10.18739/A2CR5ND1S,Richard Collins,analysis,and,NA
doi:10.18739/A2CR5ND1S,Richard Collins,and,modeling,NA
doi:10.18739/A2CR5ND28,Andrey Petrov,aerial,census,NA
doi:10.18739/A2CR5ND28,Andrey Petrov,census,of,NA
doi:10.18739/A2CR5ND28,Andrey Petrov,of,reindeer,NA
doi:10.18739/A2CR5ND28,Andrey Petrov,reindeer,in,NA
doi:10.18739/A2CR5ND28,Andrey Petrov,in,taimyr,NA
doi:10.18739/A2CR5ND28,Andrey Petrov,taimyr,russia,NA
doi:10.18739/A2CR5ND28,Andrey Petrov,russia,1980,NA
doi:10.18739/A2CR6F,Kim Nielsen,hydroxyl,oh,NA
doi:10.18739/A2CR6F,Kim Nielsen,oh,airglow,NA
doi:10.18739/A2CR6F,Kim Nielsen,airglow,image,NA
doi:10.18739/A2CR6F,Kim Nielsen,image,data,NA
doi:10.18739/A2CR6F,Kim Nielsen,data,alaska,NA
doi:10.18739/A2CR6F,Kim Nielsen,alaska,february,NA
doi:10.18739/A2CR6F,Kim Nielsen,february,15,NA
doi:10.18739/A2CR6F,Kim Nielsen,15,2012,NA
doi:10.18739/A2CR9K,Dr. Matt Nolan,photogrammetric,scans,NA
doi:10.18739/A2CR9K,Dr. Matt Nolan,scans,of,NA
doi:10.18739/A2CR9K,Dr. Matt Nolan,of,aerial,NA
doi:10.18739/A2CR9K,Dr. Matt Nolan,aerial,photographs,NA
doi:10.18739/A2CR9K,Dr. Matt Nolan,photographs,of,NA
doi:10.18739/A2CR9K,Dr. Matt Nolan,of,north,NA
doi:10.18739/A2CR9K,Dr. Matt Nolan,north,american,NA
doi:10.18739/A2CR9K,Dr. Matt Nolan,american,glaciers,NA
doi:10.18739/A2CR9K,Dr. Matt Nolan,glaciers,1974,NA
doi:10.18739/A2CR9K,Dr. Matt Nolan,1974,roll,NA
doi:10.18739/A2CR9K,Dr. Matt Nolan,roll,5,NA
doi:10.18739/A2CR9K,Dr. Matt Nolan,5,thumbnails,NA
doi:10.18739/A2CS3N,Alexander Huryn,chamber,metabolism,NA
doi:10.18739/A2CS3N,Alexander Huryn,metabolism,2011,NA
doi:10.18739/A2CS3N,Alexander Huryn,2011,2012,NA
doi:10.18739/A2CS3N,Alexander Huryn,2012,kuparuk,NA
doi:10.18739/A2CS3N,Alexander Huryn,kuparuk,river,NA
doi:10.18739/A2CS3N,Alexander Huryn,river,near,NA
doi:10.18739/A2CS3N,Alexander Huryn,near,toolik,NA
doi:10.18739/A2CS3N,Alexander Huryn,toolik,field,NA
doi:10.18739/A2CS3N,Alexander Huryn,field,station,NA
doi:10.18739/A2CS3N,Alexander Huryn,station,alaska,NA
doi:10.18739/A2CS75,Robert Hollister,barrow,atqasuk,NA
doi:10.18739/A2CS75,Robert Hollister,atqasuk,itex,NA
doi:10.18739/A2CS75,Robert Hollister,itex,thaw,NA
doi:10.18739/A2CS75,Robert Hollister,thaw,1995,NA
doi:10.18739/A2CS75,Robert Hollister,1995,2008,NA
doi:10.18739/A2CS8J,Kenichi Matsuoka,radar,profiling,NA
doi:10.18739/A2CS8J,Kenichi Matsuoka,profiling,data,NA
doi:10.18739/A2CS8J,Kenichi Matsuoka,data,collected,NA
doi:10.18739/A2CS8J,Kenichi Matsuoka,collected,on,NA
doi:10.18739/A2CS8J,Kenichi Matsuoka,on,breidamerkurjokull,NA
doi:10.18739/A2CS8J,Kenichi Matsuoka,breidamerkurjokull,in,NA
doi:10.18739/A2CS8J,Kenichi Matsuoka,in,2012,NA
doi:10.18739/A2CV4BR35,Donald Perovich,autonomous,ice,NA
doi:10.18739/A2CV4BR35,Donald Perovich,ice,mass,NA
doi:10.18739/A2CV4BR35,Donald Perovich,mass,balance,NA
doi:10.18739/A2CV4BR35,Donald Perovich,balance,buoy,NA
doi:10.18739/A2CV4BR35,Donald Perovich,buoy,observations,NA
doi:10.18739/A2CV4BR35,Donald Perovich,observations,buoy,NA
doi:10.18739/A2CV4BR35,Donald Perovich,buoy,2012l,NA
doi:10.18739/A2CV4BR35,Donald Perovich,2012l,beaufort,NA
doi:10.18739/A2CV4BR35,Donald Perovich,beaufort,sea,NA
doi:10.18739/A2CV4BR35,Donald Perovich,sea,arctic,NA
doi:10.18739/A2CV4BR35,Donald Perovich,arctic,ocean,NA
doi:10.18739/A2CV4BR35,Donald Perovich,ocean,2012,NA
doi:10.18739/A2CV4BR6M,Dmitry A Streletskiy,thaw,depth,NA
doi:10.18739/A2CV4BR6M,Dmitry A Streletskiy,depth,measurements,NA
doi:10.18739/A2CV4BR6M,Dmitry A Streletskiy,measurements,from,NA
doi:10.18739/A2CV4BR6M,Dmitry A Streletskiy,from,the,NA
doi:10.18739/A2CV4BR6M,Dmitry A Streletskiy,the,circumpolar,NA
doi:10.18739/A2CV4BR6M,Dmitry A Streletskiy,circumpolar,active,NA
doi:10.18739/A2CV4BR6M,Dmitry A Streletskiy,active,layer,NA
doi:10.18739/A2CV4BR6M,Dmitry A Streletskiy,layer,monitoring,NA
doi:10.18739/A2CV4BR6M,Dmitry A Streletskiy,monitoring,calm,NA
doi:10.18739/A2CV4BR6M,Dmitry A Streletskiy,calm,project,NA
doi:10.18739/A2CV4BR6M,Dmitry A Streletskiy,project,for,NA
doi:10.18739/A2CV4BR6M,Dmitry A Streletskiy,for,site,NA
doi:10.18739/A2CV4BR6M,Dmitry A Streletskiy,site,koluktak,NA
doi:10.18739/A2CV4BR6M,Dmitry A Streletskiy,koluktak,u30,NA
doi:10.18739/A2CV4BR6M,Dmitry A Streletskiy,u30,alaska,NA
doi:10.18739/A2CV4BR6M,Dmitry A Streletskiy,alaska,north,NA
doi:10.18739/A2CV4BR6M,Dmitry A Streletskiy,north,slope,NA
doi:10.18739/A2CV4BR6M,Dmitry A Streletskiy,slope,united,NA
doi:10.18739/A2CV4BR6M,Dmitry A Streletskiy,united,states,NA
doi:10.18739/A2CV4BR6M,Dmitry A Streletskiy,states,alaska,NA
doi:10.18739/A2CV4BR6M,Dmitry A Streletskiy,alaska,from,NA
doi:10.18739/A2CV4BR6M,Dmitry A Streletskiy,from,1999,NA
doi:10.18739/A2CV4BR6M,Dmitry A Streletskiy,1999,2016,NA
doi:10.18739/A2CV4BR73,Dr. Matt Nolan,photogrammetric,scans,NA
doi:10.18739/A2CV4BR73,Dr. Matt Nolan,scans,of,NA
doi:10.18739/A2CV4BR73,Dr. Matt Nolan,of,aerial,NA
doi:10.18739/A2CV4BR73,Dr. Matt Nolan,aerial,photographs,NA
doi:10.18739/A2CV4BR73,Dr. Matt Nolan,photographs,of,NA
doi:10.18739/A2CV4BR73,Dr. Matt Nolan,of,north,NA
doi:10.18739/A2CV4BR73,Dr. Matt Nolan,north,american,NA
doi:10.18739/A2CV4BR73,Dr. Matt Nolan,american,glaciers,NA
doi:10.18739/A2CV4BR73,Dr. Matt Nolan,glaciers,1969,NA
doi:10.18739/A2CV4BR73,Dr. Matt Nolan,1969,roll,NA
doi:10.18739/A2CV4BR73,Dr. Matt Nolan,roll,1,NA
doi:10.18739/A2CV4BR73,Dr. Matt Nolan,1,jpegs,NA
doi:10.18739/A2CV4BS1N,Steven F. Oberbauer,soil,temperature,NA
doi:10.18739/A2CV4BS1N,Steven F. Oberbauer,temperature,nims,NA
doi:10.18739/A2CV4BS1N,Steven F. Oberbauer,nims,grid,NA
doi:10.18739/A2CV4BS1N,Steven F. Oberbauer,grid,barrow,NA
doi:10.18739/A2CV4BS1N,Steven F. Oberbauer,barrow,alaska,NA
doi:10.18739/A2CV4BS1N,Steven F. Oberbauer,alaska,2014,NA
doi:10.18739/A2CV4BS43,Baptiste Vandecrux,simulated,firn,NA
doi:10.18739/A2CV4BS43,Baptiste Vandecrux,firn,density,NA
doi:10.18739/A2CV4BS43,Baptiste Vandecrux,density,temperature,NA
doi:10.18739/A2CV4BS43,Baptiste Vandecrux,temperature,liquid,NA
doi:10.18739/A2CV4BS43,Baptiste Vandecrux,liquid,water,NA
doi:10.18739/A2CV4BS43,Baptiste Vandecrux,water,content,NA
doi:10.18739/A2CV4BS43,Baptiste Vandecrux,content,compaction,NA
doi:10.18739/A2CV4BS43,Baptiste Vandecrux,compaction,rates,NA
doi:10.18739/A2CV4BS43,Baptiste Vandecrux,rates,and,NA
doi:10.18739/A2CV4BS43,Baptiste Vandecrux,and,cold,NA
doi:10.18739/A2CV4BS43,Baptiste Vandecrux,cold,content,NA
doi:10.18739/A2CV4BS43,Baptiste Vandecrux,content,at,NA
doi:10.18739/A2CV4BS43,Baptiste Vandecrux,at,nine,NA
doi:10.18739/A2CV4BS43,Baptiste Vandecrux,nine,greenland,NA
doi:10.18739/A2CV4BS43,Baptiste Vandecrux,greenland,climate,NA
doi:10.18739/A2CV4BS43,Baptiste Vandecrux,climate,network,NA
doi:10.18739/A2CV4BS43,Baptiste Vandecrux,network,gc,NA
doi:10.18739/A2CV4BS43,Baptiste Vandecrux,gc,net,NA
doi:10.18739/A2CV4BS43,Baptiste Vandecrux,net,weather,NA
doi:10.18739/A2CV4BS43,Baptiste Vandecrux,weather,stations,NA
doi:10.18739/A2CV4BS43,Baptiste Vandecrux,stations,sites,NA
doi:10.18739/A2CV4BS43,Baptiste Vandecrux,sites,during,NA
doi:10.18739/A2CV4BS43,Baptiste Vandecrux,during,1998,NA
doi:10.18739/A2CV4BS43,Baptiste Vandecrux,1998,2017,NA
doi:10.18739/A2CV6G,Kim Nielsen,hydroxyl,oh,NA
doi:10.18739/A2CV6G,Kim Nielsen,oh,airglow,NA
doi:10.18739/A2CV6G,Kim Nielsen,airglow,image,NA
doi:10.18739/A2CV6G,Kim Nielsen,image,data,NA
doi:10.18739/A2CV6G,Kim Nielsen,data,alaska,NA
doi:10.18739/A2CV6G,Kim Nielsen,alaska,april,NA
doi:10.18739/A2CV6G,Kim Nielsen,april,11,NA
doi:10.18739/A2CV6G,Kim Nielsen,11,2011,NA
doi:10.18739/A2CW0J,Chris Larsen,taku,glacier,NA
doi:10.18739/A2CW0J,Chris Larsen,glacier,southeast,NA
doi:10.18739/A2CW0J,Chris Larsen,southeast,alaska,NA
doi:10.18739/A2CW0J,Chris Larsen,alaska,aerial,NA
doi:10.18739/A2CW0J,Chris Larsen,aerial,photogrammetry,NA
doi:10.18739/A2CW0J,Chris Larsen,photogrammetry,august,NA
doi:10.18739/A2CW0J,Chris Larsen,august,2,NA
doi:10.18739/A2CW0J,Chris Larsen,2,2015,NA
doi:10.18739/A2CW0J,Chris Larsen,2015,jpg,NA
doi:10.18739/A2CW0J,Chris Larsen,jpg,images,NA
doi:10.18739/A2CW0J,Chris Larsen,images,volume,NA
doi:10.18739/A2CW0J,Chris Larsen,volume,2,NA
doi:10.18739/A2CW0J,Chris Larsen,2,of,NA
doi:10.18739/A2CW0J,Chris Larsen,of,3,NA
doi:10.18739/A2CW1X,Kim Nielsen,hydroxyl,oh,NA
doi:10.18739/A2CW1X,Kim Nielsen,oh,airglow,NA
doi:10.18739/A2CW1X,Kim Nielsen,airglow,image,NA
doi:10.18739/A2CW1X,Kim Nielsen,image,data,NA
doi:10.18739/A2CW1X,Kim Nielsen,data,alaska,NA
doi:10.18739/A2CW1X,Kim Nielsen,alaska,october,NA
doi:10.18739/A2CW1X,Kim Nielsen,october,14,NA
doi:10.18739/A2CW1X,Kim Nielsen,14,2011,NA
doi:10.18739/A2CZ3244X,Hajo Eicken,mooring,temperature,NA
doi:10.18739/A2CZ3244X,Hajo Eicken,temperature,conductivity,NA
doi:10.18739/A2CZ3244X,Hajo Eicken,conductivity,temperature,NA
doi:10.18739/A2CZ3244X,Hajo Eicken,temperature,pressure,NA
doi:10.18739/A2CZ3244X,Hajo Eicken,pressure,data,NA
doi:10.18739/A2CZ3246W,Donald Perovich,autonomous,ice,NA
doi:10.18739/A2CZ3246W,Donald Perovich,ice,mass,NA
doi:10.18739/A2CZ3246W,Donald Perovich,mass,balance,NA
doi:10.18739/A2CZ3246W,Donald Perovich,balance,buoy,NA
doi:10.18739/A2CZ3246W,Donald Perovich,buoy,observations,NA
doi:10.18739/A2CZ3246W,Donald Perovich,observations,buoy,NA
doi:10.18739/A2CZ3246W,Donald Perovich,buoy,2014b,NA
doi:10.18739/A2CZ3246W,Donald Perovich,2014b,beaufort,NA
doi:10.18739/A2CZ3246W,Donald Perovich,beaufort,sea,NA
doi:10.18739/A2CZ3246W,Donald Perovich,sea,arctic,NA
doi:10.18739/A2CZ3246W,Donald Perovich,arctic,ocean,NA
doi:10.18739/A2CZ3246W,Donald Perovich,ocean,2014,NA
doi:10.18739/A2CZ3249B,Dmitry A Streletskiy,thaw,depth,NA
doi:10.18739/A2CZ3249B,Dmitry A Streletskiy,depth,measurements,NA
doi:10.18739/A2CZ3249B,Dmitry A Streletskiy,measurements,from,NA
doi:10.18739/A2CZ3249B,Dmitry A Streletskiy,from,the,NA
doi:10.18739/A2CZ3249B,Dmitry A Streletskiy,the,circumpolar,NA
doi:10.18739/A2CZ3249B,Dmitry A Streletskiy,circumpolar,active,NA
doi:10.18739/A2CZ3249B,Dmitry A Streletskiy,active,layer,NA
doi:10.18739/A2CZ3249B,Dmitry A Streletskiy,layer,monitoring,NA
doi:10.18739/A2CZ3249B,Dmitry A Streletskiy,monitoring,calm,NA
doi:10.18739/A2CZ3249B,Dmitry A Streletskiy,calm,project,NA
doi:10.18739/A2CZ3249B,Dmitry A Streletskiy,project,for,NA
doi:10.18739/A2CZ3249B,Dmitry A Streletskiy,for,site,NA
doi:10.18739/A2CZ3249B,Dmitry A Streletskiy,site,cape,NA
doi:10.18739/A2CZ3249B,Dmitry A Streletskiy,cape,rogozhny,NA
doi:10.18739/A2CZ3249B,Dmitry A Streletskiy,rogozhny,chukotka,NA
doi:10.18739/A2CZ3249B,Dmitry A Streletskiy,chukotka,r9,NA
doi:10.18739/A2CZ3249B,Dmitry A Streletskiy,r9,chukotka,NA
doi:10.18739/A2CZ3249B,Dmitry A Streletskiy,chukotka,russia,NA
doi:10.18739/A2CZ3249B,Dmitry A Streletskiy,russia,from,NA
doi:10.18739/A2CZ3249B,Dmitry A Streletskiy,from,1994,NA
doi:10.18739/A2CZ3249B,Dmitry A Streletskiy,1994,2018,NA
doi:10.18739/A2CZ3250F,Kevin Arrigo,impacts,of,NA
doi:10.18739/A2CZ3250F,Kevin Arrigo,of,climate,NA
doi:10.18739/A2CZ3250F,Kevin Arrigo,climate,on,NA
doi:10.18739/A2CZ3250F,Kevin Arrigo,on,the,NA
doi:10.18739/A2CZ3250F,Kevin Arrigo,the,eco,NA
doi:10.18739/A2CZ3250F,Kevin Arrigo,eco,systems,NA
doi:10.18739/A2CZ3250F,Kevin Arrigo,systems,and,NA
doi:10.18739/A2CZ3250F,Kevin Arrigo,and,chemistry,NA
doi:10.18739/A2CZ3250F,Kevin Arrigo,chemistry,of,NA
doi:10.18739/A2CZ3250F,Kevin Arrigo,of,the,NA
doi:10.18739/A2CZ3250F,Kevin Arrigo,the,arctic,NA
doi:10.18739/A2CZ3250F,Kevin Arrigo,arctic,pacific,NA
doi:10.18739/A2CZ3250F,Kevin Arrigo,pacific,environment,NA
doi:10.18739/A2CZ3250F,Kevin Arrigo,environment,icescape,NA
doi:10.18739/A2CZ3250F,Kevin Arrigo,icescape,conductivity,NA
doi:10.18739/A2CZ3250F,Kevin Arrigo,conductivity,temperature,NA
doi:10.18739/A2CZ3250F,Kevin Arrigo,temperature,depth,NA
doi:10.18739/A2CZ3250F,Kevin Arrigo,depth,ctd,NA
doi:10.18739/A2CZ3250F,Kevin Arrigo,ctd,data,NA
doi:10.18739/A2CZ3250F,Kevin Arrigo,data,collected,NA
doi:10.18739/A2CZ3250F,Kevin Arrigo,collected,by,NA
doi:10.18739/A2CZ3250F,Kevin Arrigo,by,the,NA
doi:10.18739/A2CZ3250F,Kevin Arrigo,the,uscgc,NA
doi:10.18739/A2CZ3250F,Kevin Arrigo,uscgc,healy,NA
doi:10.18739/A2CZ3250F,Kevin Arrigo,healy,hly1001,NA
doi:10.18739/A2CZ3250F,Kevin Arrigo,hly1001,southern,NA
doi:10.18739/A2CZ3250F,Kevin Arrigo,southern,chukchi,NA
doi:10.18739/A2CZ3250F,Kevin Arrigo,chukchi,sea,NA
doi:10.18739/A2CZ3250F,Kevin Arrigo,sea,2010,NA
doi:10.18739/A2CZ3253W,Benjamin Jones,northwestern,arctic,NA
doi:10.18739/A2CZ3253W,Benjamin Jones,arctic,alaska,NA
doi:10.18739/A2CZ3253W,Benjamin Jones,alaska,beaver,NA
doi:10.18739/A2CZ3253W,Benjamin Jones,beaver,dam,NA
doi:10.18739/A2CZ3253W,Benjamin Jones,dam,locations,NA
doi:10.18739/A2CZ3253W,Benjamin Jones,locations,northern,NA
doi:10.18739/A2CZ3253W,Benjamin Jones,northern,baldwin,NA
doi:10.18739/A2CZ3253W,Benjamin Jones,baldwin,peninsula,NA
doi:10.18739/A2CZ3253W,Benjamin Jones,peninsula,region,NA
doi:10.18739/A2CZ3253W,Benjamin Jones,region,2010,NA
doi:10.18739/A2CZ3253W,Benjamin Jones,2010,2019,NA
doi:10.18739/A2CZ3256B,Matthew Shupe,sonic,detection,NA
doi:10.18739/A2CZ3256B,Matthew Shupe,detection,and,NA
doi:10.18739/A2CZ3256B,Matthew Shupe,and,ranging,NA
doi:10.18739/A2CZ3256B,Matthew Shupe,ranging,sodar,NA
doi:10.18739/A2CZ3256B,Matthew Shupe,sodar,measurements,NA
doi:10.18739/A2CZ3256B,Matthew Shupe,measurements,taken,NA
doi:10.18739/A2CZ3256B,Matthew Shupe,taken,at,NA
doi:10.18739/A2CZ3256B,Matthew Shupe,at,summit,NA
doi:10.18739/A2CZ3256B,Matthew Shupe,summit,station,NA
doi:10.18739/A2CZ3256B,Matthew Shupe,station,greenland,NA
doi:10.18739/A2CZ3256B,Matthew Shupe,greenland,2020,NA
doi:10.18739/A2CZ32589,Lauren Norman,cape,espenberg,NA
doi:10.18739/A2CZ32589,Lauren Norman,espenberg,birnirk,NA
doi:10.18739/A2CZ32589,Lauren Norman,birnirk,project,NA
doi:10.18739/A2CZ32589,Lauren Norman,project,cebp,NA
doi:10.18739/A2CZ32589,Lauren Norman,cebp,faunal,NA
doi:10.18739/A2CZ32589,Lauren Norman,faunal,material,NA
doi:10.18739/A2CZ32589,Lauren Norman,material,summary,NA
doi:10.18739/A2CZ32589,Lauren Norman,summary,analysis,NA
doi:10.18739/A2CZ32589,Lauren Norman,analysis,2016,NA
doi:10.18739/A2CZ32589,Lauren Norman,2016,2019,NA
doi:10.18739/A2CZ9N,Larry Mayer,mapping,and,NA
doi:10.18739/A2CZ9N,Larry Mayer,and,quantifying,NA
doi:10.18739/A2CZ9N,Larry Mayer,quantifying,methane,NA
doi:10.18739/A2CZ9N,Larry Mayer,methane,seeps,NA
doi:10.18739/A2CZ9N,Larry Mayer,seeps,on,NA
doi:10.18739/A2CZ9N,Larry Mayer,on,the,NA
doi:10.18739/A2CZ9N,Larry Mayer,the,eastern,NA
doi:10.18739/A2CZ9N,Larry Mayer,eastern,siberian,NA
doi:10.18739/A2CZ9N,Larry Mayer,siberian,shelf,NA
doi:10.18739/A2CZ9N,Larry Mayer,shelf,and,NA
doi:10.18739/A2CZ9N,Larry Mayer,and,slope,NA
doi:10.18739/A2CZ9N,Larry Mayer,slope,a,NA
doi:10.18739/A2CZ9N,Larry Mayer,a,component,NA
doi:10.18739/A2CZ9N,Larry Mayer,component,of,NA
doi:10.18739/A2CZ9N,Larry Mayer,of,the,NA
doi:10.18739/A2CZ9N,Larry Mayer,the,swedish,NA
doi:10.18739/A2CZ9N,Larry Mayer,swedish,russian,NA
doi:10.18739/A2CZ9N,Larry Mayer,russian,u.s,NA
doi:10.18739/A2CZ9N,Larry Mayer,u.s,climate,NA
doi:10.18739/A2CZ9N,Larry Mayer,climate,cryosphere,NA
doi:10.18739/A2CZ9N,Larry Mayer,cryosphere,carbon,NA
doi:10.18739/A2CZ9N,Larry Mayer,carbon,interactions,NA
doi:10.18739/A2CZ9N,Larry Mayer,interactions,swerus,NA
doi:10.18739/A2CZ9N,Larry Mayer,swerus,c3,NA
doi:10.18739/A2CZ9N,Larry Mayer,c3,program,NA
doi:10.18739/A2D018,Christopher Hiemstra,NA,NA,NA
doi:10.18739/A2D02N,Ryan Banta,core,atmospheric,NA
doi:10.18739/A2D02N,Ryan Banta,atmospheric,and,NA
doi:10.18739/A2D02N,Ryan Banta,and,snow,NA
doi:10.18739/A2D02N,Ryan Banta,snow,measurements,NA
doi:10.18739/A2D02N,Ryan Banta,measurements,at,NA
doi:10.18739/A2D02N,Ryan Banta,at,summit,NA
doi:10.18739/A2D02N,Ryan Banta,summit,greenland,NA
doi:10.18739/A2D02N,Ryan Banta,greenland,environmental,NA
doi:10.18739/A2D02N,Ryan Banta,environmental,observatory,NA
doi:10.18739/A2D02N,Ryan Banta,observatory,soundings,NA
doi:10.18739/A2D031,Steven Roof,daily,time,NA
doi:10.18739/A2D031,Steven Roof,time,lapse,NA
doi:10.18739/A2D031,Steven Roof,lapse,photography,NA
doi:10.18739/A2D031,Steven Roof,photography,of,NA
doi:10.18739/A2D031,Steven Roof,of,linnévatnet,NA
doi:10.18739/A2D031,Steven Roof,linnévatnet,north,NA
doi:10.18739/A2D031,Steven Roof,north,end,NA
doi:10.18739/A2D031,Steven Roof,end,21apr11,NA
doi:10.18739/A2D031,Steven Roof,21apr11,to,NA
doi:10.18739/A2D031,Steven Roof,to,13jul11,NA
doi:10.18739/A2D08X,Hajo Eicken,automated,ice,NA
doi:10.18739/A2D08X,Hajo Eicken,ice,mass,NA
doi:10.18739/A2D08X,Hajo Eicken,mass,balance,NA
doi:10.18739/A2D08X,Hajo Eicken,balance,site,NA
doi:10.18739/A2D08X,Hajo Eicken,site,sizonet,NA
